model_id,address_a,address_b,street_a,distance_m,zone_a,zone_b,fee_a_rub,fee_b_rub,price_jump_rub
CITY_K5R_dp_optimal_jenks,w302492922,w303915700,Первомайская улица,220.7,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492922,w303915703,Первомайская улица,214.3,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492922,w303915704,Первомайская улица,201.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492924,w303915700,Первомайская улица,234.8,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492924,w303915703,Первомайская улица,228.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492924,w303915704,Первомайская улица,215.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492926,w303915700,Первомайская улица,246.3,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492926,w303915703,Первомайская улица,239.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492926,w303915704,Первомайская улица,227.1,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492928,w303915700,улица Георге Асаке,221.8,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492928,w303915703,улица Георге Асаке,211.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492928,w303915704,улица Георге Асаке,202.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492930,w303915700,улица Георге Асаке,249.2,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492930,w303915703,улица Георге Асаке,236.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492930,w303915704,улица Георге Асаке,229.1,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w302492937,w303915704,Первомайская улица,239.4,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833095,w303915706,улица Георге Асаке,248.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833095,w303915708,улица Георге Асаке,248.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833095,w303915709,улица Георге Асаке,246.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833095,w303915700,улица Георге Асаке,224.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833095,w303915703,улица Георге Асаке,209.9,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833095,w303915704,улица Георге Асаке,204.4,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833096,w303915706,улица Георге Асаке,216.7,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833096,w303915708,улица Георге Асаке,215.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833096,w303915709,улица Георге Асаке,211.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833096,w303915694,улица Георге Асаке,238.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833096,w303915697,улица Георге Асаке,244.7,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833096,w303915700,улица Георге Асаке,200.7,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833096,w303915701,улица Георге Асаке,236.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833096,w303915703,улица Георге Асаке,183.1,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833096,w303915704,улица Георге Асаке,180.9,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833096,w303915705,улица Георге Асаке,223.9,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833098,w303915706,улица Георге Асаке,248.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833098,w303915708,улица Георге Асаке,247.7,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833098,w303915709,улица Георге Асаке,243.7,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833098,w303915700,улица Георге Асаке,229.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833098,w303915703,улица Георге Асаке,213.2,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303833098,w303915704,улица Георге Асаке,209.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915706,улица Георге Асаке,216.4,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915708,улица Георге Асаке,217.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915709,улица Георге Асаке,215.8,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915694,улица Георге Асаке,227.3,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915696,улица Георге Асаке,243.4,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915697,улица Георге Асаке,237.8,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915700,улица Георге Асаке,191.2,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915701,улица Георге Асаке,230.9,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915703,улица Георге Асаке,176.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915704,улица Георге Асаке,171.1,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836248,w303915705,улица Георге Асаке,220.8,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915706,улица Георге Асаке,216.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915708,улица Георге Асаке,218.8,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915709,улица Георге Асаке,220.3,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915693,улица Георге Асаке,245.2,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915694,улица Георге Асаке,217.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915696,улица Георге Асаке,235.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915697,улица Георге Асаке,231.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915700,улица Георге Асаке,182.9,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915701,улица Георге Асаке,226.4,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915703,улица Георге Асаке,171.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915704,улица Георге Асаке,162.9,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836250,w303915705,улица Георге Асаке,218.3,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836258,w303915706,улица Георге Асаке,217.8,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836258,w303915708,улица Георге Асаке,215.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836258,w303915709,улица Георге Асаке,208.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836258,w303915694,улица Георге Асаке,249.7,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836258,w303915700,улица Георге Асаке,211.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836258,w303915701,улица Георге Асаке,241.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836258,w303915703,улица Георге Асаке,190.7,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836258,w303915704,улица Георге Асаке,191.7,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836258,w303915705,улица Георге Асаке,227.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836260,w303915706,улица Георге Асаке,217.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836260,w303915708,улица Георге Асаке,213.9,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836260,w303915709,улица Георге Асаке,205.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836260,w303915700,улица Георге Асаке,215.8,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836260,w303915701,улица Георге Асаке,243.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836260,w303915703,улица Георге Асаке,194.2,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836260,w303915704,улица Георге Асаке,196.9,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303836260,w303915705,улица Георге Асаке,228.9,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912207,w303915706,улица Георге Асаке,248.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912207,w303915708,улица Георге Асаке,240.3,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912207,w303915709,улица Георге Асаке,225.0,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912207,w303915703,улица Георге Асаке,241.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912208,w303915706,улица Георге Асаке,241.7,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912208,w303915708,улица Георге Асаке,234.8,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912208,w303915709,улица Георге Асаке,220.9,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912208,w303915703,улица Георге Асаке,231.5,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912208,w303915704,улица Георге Асаке,239.1,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912222,w303915709,улица Георге Асаке,239.2,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303912223,w303915709,улица Георге Асаке,246.3,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303915686,w303915713,Киевская улица,235.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915686,w303915714,Киевская улица,233.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915686,w303915715,Киевская улица,227.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915686,w303915716,Киевская улица,230.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915686,w303915718,Киевская улица,232.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915686,w303915719,Киевская улица,238.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915686,w303915721,Киевская улица,240.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915686,w303915722,Киевская улица,245.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915686,w303915723,Киевская улица,248.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915689,w303915713,Киевская улица,211.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915689,w303915714,Киевская улица,210.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915689,w303915715,Киевская улица,206.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915689,w303915716,Киевская улица,210.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915689,w303915718,Киевская улица,213.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915689,w303915719,Киевская улица,221.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915689,w303915721,Киевская улица,224.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915689,w303915722,Киевская улица,230.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915689,w303915723,Киевская улица,234.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915689,w303915724,Киевская улица,241.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915691,w303915713,улица Островского,206.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915691,w303915714,улица Островского,203.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915691,w303915715,улица Островского,195.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915691,w303915716,улица Островского,196.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915691,w303915718,улица Островского,197.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915691,w303915719,улица Островского,202.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915691,w303915721,улица Островского,204.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915691,w303915722,улица Островского,209.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915691,w303915723,улица Островского,210.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915691,w303915724,улица Островского,216.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w303915713,улица Тургенева,168.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w303915714,улица Тургенева,169.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w303915715,улица Тургенева,167.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w303915716,улица Тургенева,174.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w303915718,улица Тургенева,179.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w303915719,улица Тургенева,189.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w303915721,улица Тургенева,194.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w303915722,улица Тургенева,202.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w303915723,улица Тургенева,209.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w303915724,улица Тургенева,217.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w705834164,улица Тургенева,235.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915693,w705834165,улица Тургенева,235.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w303915713,Киевская улица,139.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w303915714,Киевская улица,142.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w303915715,Киевская улица,142.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w303915716,Киевская улица,149.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w303915718,Киевская улица,157.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w303915719,Киевская улица,168.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w303915721,Киевская улица,174.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w303915722,Киевская улица,183.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w303915723,Киевская улица,191.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w303915724,Киевская улица,201.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w705816382,Киевская улица,240.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w705834164,Киевская улица,206.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915694,w705834165,Киевская улица,206.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w303915713,улица Тургенева,159.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w303915714,улица Тургенева,159.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w303915715,улица Тургенева,156.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w303915716,улица Тургенева,161.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w303915718,улица Тургенева,167.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w303915719,улица Тургенева,176.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w303915721,улица Тургенева,180.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w303915722,улица Тургенева,188.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w303915723,улица Тургенева,194.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w303915724,улица Тургенева,203.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w705834164,улица Тургенева,227.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915696,w705834165,улица Тургенева,226.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w303915713,улица Тургенева,156.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w303915714,улица Тургенева,155.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w303915715,улица Тургенева,150.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w303915716,улица Тургенева,154.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w303915718,улица Тургенева,158.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w303915719,улица Тургенева,166.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w303915721,улица Тургенева,170.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w303915722,улица Тургенева,177.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w303915723,улица Тургенева,183.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w303915724,улица Тургенева,191.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w705834164,улица Тургенева,225.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915697,w705834165,улица Тургенева,223.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w303915713,Киевская улица,106.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w303915714,Киевская улица,107.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w303915715,Киевская улица,104.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w303915716,Киевская улица,111.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w303915718,Киевская улица,118.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w303915719,Киевская улица,128.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w303915721,Киевская улица,135.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w303915722,Киевская улица,144.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w303915723,Киевская улица,152.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w303915724,Киевская улица,162.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w705816382,Киевская улица,210.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w705834164,Киевская улица,174.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915700,w705834165,Киевская улица,173.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w303915713,улица Тургенева,153.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w303915714,улица Тургенева,151.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w303915715,улица Тургенева,144.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w303915716,улица Тургенева,146.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w303915718,улица Тургенева,149.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w303915719,улица Тургенева,155.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w303915721,улица Тургенева,159.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w303915722,улица Тургенева,165.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w303915723,улица Тургенева,169.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w303915724,улица Тургенева,177.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w705834164,улица Тургенева,221.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915701,w705834165,улица Тургенева,219.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915713,улица Тургенева,99.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915714,улица Тургенева,96.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915715,улица Тургенева,89.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915716,улица Тургенева,93.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915718,улица Тургенева,97.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915719,улица Тургенева,106.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915721,улица Тургенева,111.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915722,улица Тургенева,119.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915723,улица Тургенева,126.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915724,улица Тургенева,136.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w705816382,улица Тургенева,203.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w705834164,улица Тургенева,167.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915703,w705834165,улица Тургенева,164.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915713,Киевская улица,87.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915714,Киевская улица,87.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915715,Киевская улица,84.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915716,Киевская улица,91.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915718,Киевская улица,99.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915719,Киевская улица,110.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915721,Киевская улица,117.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915722,Киевская улица,127.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915723,Киевская улица,136.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915724,Киевская улица,147.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w705816382,Киевская улица,191.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w705834164,Киевская улица,155.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915704,w705834165,Киевская улица,154.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915713,улица Тургенева,148.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915714,улица Тургенева,144.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915715,улица Тургенева,135.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915716,улица Тургенева,135.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915718,улица Тургенева,136.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915719,улица Тургенева,142.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915721,улица Тургенева,144.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915722,улица Тургенева,149.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915723,улица Тургенева,152.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915724,улица Тургенева,159.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w705834164,улица Тургенева,215.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915705,w705834165,улица Тургенева,212.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915713,улица Тургенева,152.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915714,улица Тургенева,145.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915715,улица Тургенева,134.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915716,улица Тургенева,131.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915718,улица Тургенева,130.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915719,улица Тургенева,133.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915721,улица Тургенева,133.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915722,улица Тургенева,137.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915723,улица Тургенева,139.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915724,улица Тургенева,144.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w705834164,улица Тургенева,216.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915706,w705834165,улица Тургенева,211.8,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w303915713,улица Тургенева,157.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w303915714,улица Тургенева,150.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w303915715,улица Тургенева,137.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w303915716,улица Тургенева,133.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w303915718,улица Тургенева,130.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w303915719,улица Тургенева,131.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w303915721,улица Тургенева,131.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w303915722,улица Тургенева,134.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w303915723,улица Тургенева,133.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w303915724,улица Тургенева,138.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w705834164,улица Тургенева,220.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915708,w705834165,улица Тургенева,214.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w303915713,улица Тургенева,165.5,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w303915714,улица Тургенева,156.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w303915715,улица Тургенева,141.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w303915716,улица Тургенева,135.2,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w303915718,улица Тургенева,129.6,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w303915719,улица Тургенева,128.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w303915721,улица Тургенева,126.1,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w303915722,улица Тургенева,126.9,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w303915723,улица Тургенева,124.3,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w303915724,улица Тургенева,126.7,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w705834164,улица Тургенева,224.4,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915709,w705834165,улица Тургенева,218.0,4,2,23,13,10
CITY_K5R_dp_optimal_jenks,w303915713,w304088417,Путейская улица,214.8,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303915713,w304088424,Путейская улица,235.6,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303915713,w304088422,Путейская улица,218.2,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303915713,w304088423,Путейская улица,240.4,2,4,13,23,10
CITY_K5R_dp_optimal_jenks,w303915714,w304088417,Путейская улица,207.0,2,4,13,23,10
